"","...1","year","imdb","title","test","clean_test","binary","budget","domgross","intgross","code","budget_2013","domgross_2013","intgross_2013","period_code","decade_code","gross_2013","roi"
"520",520,2009,"tt0986263","Surrogates","notalk","notalk","FAIL",8e+07,38577772,119668350,"2009FAIL",86858528,41885106,129927709,2,2,171812815,1.97807652231914
"521",521,2009,"tt0438488","Terminator Salvation","men-disagree","men","FAIL",2e+08,125322469,371628539,"2009FAIL",217146319,136066564,403488847,2,2,539555411,2.48475504205991
"522",522,2009,"tt0878804","The Blind Side","men","men","FAIL",3.5e+07,255959475,305705795,"2009FAIL",38000606,277903289,331914441,2,2,609817730,16.0475790833441
"523",523,2009,"tt1131729","The Boat That Rocked","nowomen-disagree","nowomen","FAIL",5e+07,8017467,37472651,"2009FAIL",54286580,8704817,40685241,2,2,49390058,0.909802348941488
"524",524,2009,"tt1300851","The Boondock Saints II: All Saints Day","nowomen","nowomen","FAIL",8e+06,10273187,10273187,"2009FAIL",8685853,11153924,11153924,2,2,22307848,2.56829674644505
"525",525,2009,"tt0362478","The Box","ok","ok","PASS",2.5e+07,15051977,26341896,"2009PASS",27143290,16342407,28600229,2,2,44942636,1.65575492138204
"526",526,2009,"tt0896923","The City of Your Final Destination","ok-disagree","ok","PASS",8300000,493296,1353296,"2009PASS",9011572,535587,1469316,2,2,2004903,0.222480938952715
"527",527,2009,"tt1144884","The Final Destination","ok","ok","PASS",4e+07,66477700,187384627,"2009PASS",43429264,72176939,203449410,2,2,275626349,6.3465581410728
"528",528,2009,"tt1220198","The Fourth Kind","ok","ok","PASS",1e+07,26218170,49486874,"2009PASS",10857316,28465896,53729463,2,2,82195359,7.57050444142917
"529",529,2009,"tt1132620","The Girl with the Dragon Tattoo","dubious-disagree","dubious","FAIL",9e+07,102515793,233170238,"2009FAIL",97715844,111304636,253160295,2,2,364464931,3.72984478341097
"530",530,2009,"tt1103982","The Girlfriend Experience","dubious","dubious","FAIL",1300000,695840,1005840,"2009FAIL",1411451,755495,1092072,2,2,1847567,1.30898415885497
"531",531,2009,"tt1247662","The Good Guy","ok","ok","PASS",1e+07,100688,100688,"2009PASS",10857316,109320,109320,2,2,218640,0.0201375735955369
"532",532,2009,"tt1119646","The Hangover","notalk","notalk","FAIL",3.5e+07,277322503,469553471,"2009FAIL",38000606,301097804,509809040,2,2,810906844,21.3393134835797
"533",533,2009,"tt1054606","The Imaginarium of Doctor Parnassus","notalk","notalk","FAIL",3e+07,7689607,64352607,"2009FAIL",32571948,8348849,69869659,2,2,78218508,2.40140712492848
"534",534,2009,"tt1130080","The Informant!","notalk","notalk","FAIL",2.2e+07,33316821,41771168,"2009FAIL",23886095,36173125,45352277,2,2,81525402,3.4130904193423
"535",535,2009,"tt1058017","The Invention of Lying","men","men","FAIL",18500000,18451251,32679264,"2009FAIL",20086035,20033106,35480909,2,2,55514015,2.76381152377759
"536",536,2009,"tt0824758","The Last Station","ok","ok","PASS",1.8e+07,6617867,15696146,"2009PASS",19543169,7185227,17041802,2,2,24227029,1.23966737431376
"537",537,2009,"tt0380510","The Lovely Bones","ok","ok","PASS",9.5e+07,44114232,94894448,"2009PASS",103144502,47896216,103029901,2,2,150926117,1.46324926751791
"538",538,2009,"tt1234548","The Men Who Stare at Goats","nowomen","nowomen","FAIL",2.4e+07,32428195,67348218,"2009FAIL",26057558,35208316,73122088,2,2,108330404,4.15735058519298
"539",539,2009,"tt0790712","The Messenger","notalk","notalk","FAIL",6500000,1109660,1409660,"2009FAIL",7057255,1204793,1530512,2,2,2735305,0.387587666876144
"540",540,2009,"tt0780521","The Princess and the Frog","ok","ok","PASS",1.05e+08,104400899,270997378,"2009PASS",114001818,113351355,294230416,2,2,407581771,3.57522167760518
"541",541,2009,"tt1041829","The Proposal","men-disagree","men","FAIL",4e+07,163958031,314709717,"2009FAIL",43429264,178014415,341690283,2,2,519704698,11.9666936561485
"542",542,2009,"tt0898367","The Road","notalk-disagree","notalk","FAIL",2.5e+07,8114270,27614270,"2009FAIL",27143290,8809919,29981685,2,2,38791604,1.42914156684764
"543",543,2009,"tt0485601","The Secret of Kells","nowomen-disagree","nowomen","FAIL",8e+06,690290,2600916,"2009FAIL",8685853,749470,2823897,2,2,3573367,0.411400814635016
"544",544,2009,"tt0821642","The Soloist","notalk","notalk","FAIL",6e+07,31720158,38454152,"2009FAIL",65143896,34439578,41750888,2,2,76190466,1.16957183524915
"545",545,2009,"tt1111422","The Taking of Pelham 123","nowomen","nowomen","FAIL",1.1e+08,65452312,152364370,"2009FAIL",119430476,71063643,165426811,2,2,236490454,1.98015164906485
"546",546,2009,"tt0452694","The Time Traveler's Wife","dubious","dubious","FAIL",3.9e+07,63414846,98666635,"2009FAIL",42343532,68851502,107125483,2,2,175976985,4.15593543306685
"547",547,2009,"tt1142988","The Ugly Truth","men","men","FAIL",3.8e+07,88915214,205230042,"2009FAIL",41257801,96538057,222824741,2,2,319362798,7.74066455941265
"548",548,2009,"tt1139668","The Unborn","ok","ok","PASS",1.6e+07,42670410,78208812,"2009PASS",17371706,46328612,84913778,2,2,131242390,7.55495113721128
"549",549,2009,"tt0962736","The Young Victoria","ok","ok","PASS",3.5e+07,11001272,31878891,"2009PASS",38000606,11944429,34611919,2,2,46556348,1.22514751475279
"550",550,2009,"tt1055369","Transformers: Revenge of the Fallen","ok-disagree","ok","PASS",2.1e+08,402111870,836519699,"2009PASS",228003635,436585563,908235868,2,2,1344821431,5.89824557402341
"551",551,2009,"tt1049413","Up","notalk","notalk","FAIL",1.75e+08,293004164,731542621,"2009FAIL",190003029,318123879,794258938,2,2,1112382817,5.85455307136183
"552",552,2009,"tt1193138","Up in the Air","men-disagree","men","FAIL",3e+07,83823381,166842739,"2009FAIL",32571948,91009693,181146433,2,2,272156126,8.35553728625626
"553",553,2009,"tt1068678","Veronika Decides to Die","ok","ok","PASS",9e+06,NA,NA,"2009PASS",9771584,NA,NA,2,2,NA,NA
"554",554,2009,"tt0409459","Watchmen","men-disagree","men","FAIL",1.38e+08,107509799,184068357,"2009FAIL",149830960,116726786,199848831,2,2,316575617,2.11288519408806
"555",555,2009,"tt1178663","Whatever Works","dubious-disagree","dubious","FAIL",1.5e+07,5306706,35106706,"2009FAIL",16285974,5761658,38116460,2,2,43878118,2.69422743767121
"556",556,2009,"tt0386117","Where the Wild Things Are","notalk","notalk","FAIL",1e+08,77233467,99123656,"2009FAIL",108573160,83854815,107621685,2,2,191476500,1.76357121778532
"557",557,2009,"tt1172233","Whip It","ok","ok","PASS",1.5e+07,13043363,18856151,"2009PASS",16285974,14161591,20472719,2,2,34634310,2.12663424367496
"558",558,2009,"tt0365929","Whiteout","ok","ok","PASS",3.5e+07,10275638,12254746,"2009PASS",38000606,11156585,13305365,2,2,24461950,0.643725260591897
"559",559,2009,"tt0458525","X-Men Origins: Wolverine","dubious-disagree","dubious","FAIL",1.5e+08,179883157,374825760,"2009FAIL",162859739,195304827,406960171,2,2,602264998,3.69805945716271
"560",560,2009,"tt0448182","Yesterday Was a Lie","ok","ok","PASS",2e+05,NA,NA,"2009PASS",217146,NA,NA,2,2,NA,NA
"561",561,2009,"tt0403702","Youth in Revolt","notalk-disagree","notalk","FAIL",1.8e+07,15285588,19685588,"2009FAIL",19543169,16596046,21373265,2,2,37969311,1.94284309775963
"562",562,2009,"tt1156398","Zombieland","ok-disagree","ok","PASS",23600000,75590286,102236596,"2009PASS",25623266,82070762,111001503,2,2,193072265,7.53503729774339
"563",563,2008,"tt0478087","21","ok","ok","PASS",3.5e+07,81159365,157852532,"2008PASS",37878971,87835235,170836899,2,2,258672134,6.8289113239111
"564",564,2008,"tt0800308","Appaloosa","notalk","notalk","FAIL",2e+07,20211394,27735474,"2008FAIL",21645126,21873909,30016892,2,2,51890801,2.39734344812777
"565",565,2008,"tt0455824","Australia","men","men","FAIL",1.3e+08,49554002,215080810,"2008FAIL",140693320,53630131,232772564,2,2,286402695,2.03565240339769
"566",566,2008,"tt0871426","Baby Mama","ok","ok","PASS",3e+07,60494212,64391484,"2008PASS",32467689,65470243,69688090,2,2,135158333,4.16285658643583
"567",567,2008,"tt0799934","Be Kind Rewind","notalk","notalk","FAIL",2e+07,11175164,30894247,"2008FAIL",21645126,12094392,33435494,2,2,45529886,2.10347059194758
"568",568,2008,"tt0960731","Bedtime Stories","ok","ok","PASS",8e+07,110101975,218357961,"2008PASS",86580505,119158557,236319281,2,2,355477838,4.10574918684062
"569",569,2008,"tt0861689","Blindness","ok","ok","PASS",2.5e+07,3073392,20052958,"2008PASS",27056408,3326198,21702440,2,2,25028638,0.925053983514737
"570",570,2008,"tt0397892","Bolt","ok-disagree","ok","PASS",1.5e+08,114053759,313953759,"2008PASS",162338447,123435400,339778437,2,2,463213837,2.85338344403406
"571",571,2008,"tt0887883","Burn After Reading","notalk","notalk","FAIL",3.7e+07,60355347,163415735,"2008FAIL",40043484,65319955,176857711,2,2,242177666,6.04786701376933
"572",572,2008,"tt0824747","Changeling","ok","ok","PASS",5.5e+07,35739802,113805580,"2008PASS",59524097,38679626,123166807,2,2,161846433,2.71900694268407
"573",573,2008,"tt0892255","Che: Part One","notalk","notalk","FAIL",5.8e+07,293708,30118557,"2008FAIL",62770866,317867,32595998,2,2,32913865,0.524349385270549
"574",574,2008,"tt0970411","City of Ember","ok","ok","PASS",3.8e+07,7871693,11817059,"2008PASS",41125740,8519189,12789087,2,2,21308276,0.518125047719506
"575",575,2008,"tt1060277","Cloverfield","ok","ok","PASS",2.5e+07,80048433,170764033,"2008PASS",27056408,86632922,184810452,2,2,271443374,10.0324985489574
"576",576,2008,"tt0489018","Day of the Dead","ok","ok","PASS",1.8e+07,NA,NA,"2008PASS",19480614,NA,NA,2,2,NA,NA
"577",577,2008,"tt0452608","Death Race","notalk","notalk","FAIL",6.5e+07,36316032,72516819,"2008FAIL",70346660,39303255,78481785,2,2,117785040,1.67435156125394
"578",578,2008,"tt1034303","Defiance","ok","ok","PASS",5e+07,28644813,42268745,"2008PASS",54112816,31001030,45745616,2,2,76746646,1.41827115410146
"579",579,2008,"tt0832266","Definitely, Maybe","ok","ok","PASS",7e+06,32241649,55863786,"2008PASS",7575794,34893728,60458935,2,2,95352663,12.5864910001513
"580",580,2008,"tt0483607","Doomsday","ok","ok","PASS",3.3e+07,11008770,21621188,"2008PASS",35714458,11914311,23399667,2,2,35313978,0.988786614093374
"581",581,2008,"tt0918927","Doubt","ok","ok","PASS",2e+07,33446470,50946957,"2008PASS",21645126,36197653,55137666,2,2,91335319,4.21967139392028
"582",582,2008,"tt1059786","Eagle Eye","notalk-disagree","notalk","FAIL",8e+07,101440743,178066569,"2008FAIL",86580505,109784884,192713668,2,2,302498552,3.49384139073802
"583",583,2008,"tt0808244","Easy Virtue","ok","ok","PASS",1.4e+07,2656784,12656784,"2008PASS",15151588,2875321,13697884,2,2,16573205,1.09382627088329
"584",584,2008,"tt1129423","Fireproof","men","men","FAIL",5e+05,33456317,33473297,"2008FAIL",541128,36208310,36226687,2,2,72434997,133.859266199494
"585",585,2008,"tt0486321","Fly Me to the Moon","nowomen","nowomen","FAIL",2.5e+07,14543943,57546746,"2008FAIL",27056408,15740274,62280329,2,2,78020603,2.88362753104551
"586",586,2008,"tt0800039","Forgetting Sarah Marshall","ok","ok","PASS",3e+07,63172463,105173042,"2008PASS",32467689,68368797,113824188,2,2,182192985,5.6115168837548
"587",587,2008,"tt0369436","Four Christmases","ok","ok","PASS",8e+07,120146040,163546040,"2008PASS",86580505,130028810,176998734,2,2,307027544,3.54615099553878
"588",588,2008,"tt0870111","Frost/Nixon","notalk","notalk","FAIL",2.9e+07,18622031,28144586,"2008FAIL",31385433,20153811,30459656,2,2,50613467,1.61264198585376
"589",589,2008,"tt0978759","Frozen River","ok","ok","PASS",1e+06,2511476,6030129,"2008PASS",1082256,2718061,6526145,2,2,9244206,8.54160753093538
"590",590,2008,"tt0876563","Gake no ue no Ponyo","ok","ok","PASS",3.4e+07,15090399,205312666,"2008PASS",36796715,16331680,222200929,2,2,238532609,6.48244303873321
"591",591,2008,"tt0995039","Ghost Town","notalk","notalk","FAIL",2e+07,13252641,26612350,"2008FAIL",21645126,14342754,28801384,2,2,43144138,1.99324956574519
"592",592,2008,"tt1205489","Gran Torino","men-disagree","men","FAIL",2.5e+07,148095302,274543085,"2008FAIL",27056408,160277075,297125986,2,2,457403061,16.9055353171788
"593",593,2008,"tt1104733","Hamlet 2","ok","ok","PASS",9e+06,4886216,4898285,"2008PASS",9740307,5288138,5301200,2,2,10589338,1.08716675973355
"594",594,2008,"tt0448157","Hancock","nowomen","nowomen","FAIL",1.5e+08,227946274,624346274,"2008FAIL",162338447,246696294,675702695,2,2,922398989,5.68195030841955
"595",595,2008,"tt1227929","Herb & Dorothy","ok","ok","PASS",82500000,75986503,160388063,"2008PASS",89286146,82236872,173580993,2,2,255817865,2.86514623444493
"596",596,2008,"tt0962726","High School Musical 3: Senior Year","ok","ok","PASS",1.1e+07,90559416,274392880,"2008PASS",11904819,98008500,296963426,2,2,394971926,33.1774826647931
"597",597,2008,"tt0465502","Igor","men","men","FAIL",3e+07,19528602,31013349,"2008FAIL",32467689,21134953,33564393,2,2,54699346,1.68473173437136
"598",598,2008,"tt0780536","In Bruges","notalk","notalk","FAIL",1.5e+07,7800825,34533783,"2008FAIL",16233845,8442492,37374405,2,2,45816897,2.82230716136565
"599",599,2008,"tt0367882","Indiana Jones and the Kingdom of the Crystal Skull","notalk","notalk","FAIL",1.85e+08,317023851,786558145,"2008FAIL",200217418,343101064,851257517,2,2,1194358581,5.96530807824122
"600",600,2008,"tt0494238","Inkheart","ok","ok","PASS",6e+07,17303424,58051454,"2008PASS",64935379,18726740,62826552,2,2,81553292,1.25591462244334
"601",601,2008,"tt0371746","Iron Man","men-disagree","men","FAIL",1.86e+08,318604126,582443126,"2008FAIL",201299674,344811326,630352749,2,2,975164075,4.84434006087859
"602",602,2008,"tt0373051","Journey to the Center of the Earth","notalk","notalk","FAIL",4.5e+07,101704370,240904370,"2008FAIL",48701534,110070196,260720275,2,2,370790471,7.61352755336208
"603",603,2008,"tt0489099","Jumper","notalk","notalk","FAIL",82500000,81168265,223113205,"2008FAIL",89286146,87844867,241465674,2,2,329310541,3.68826022572416
"604",604,2008,"tt0441773","Kung Fu Panda","notalk-disagree","notalk","FAIL",1.3e+08,215434591,631910531,"2008FAIL",140693320,233155446,683889160,2,2,917044606,6.51803942077705
"605",605,2008,"tt1139797","L&aring;t den r&auml;tte komma in (Let the Right One In)","notalk-disagree","notalk","FAIL",4500000,2122085,12247682,"2008FAIL",4870153,2296640,13255131,2,2,15551771,3.19328181270691
"606",606,2008,"tt0866439","Made of Honor","men","men","FAIL",4e+07,46012734,106548738,"2008FAIL",43290252,49797572,115313044,2,2,165110616,3.81403684136558
"607",607,2008,"tt0467197","Max Payne","ok","ok","PASS",3.5e+07,40687294,85761789,"2008PASS",37878971,44034081,92816237,2,2,136850318,3.61283092933016
"608",608,2008,"tt0765476","Meet Dave","notalk","notalk","FAIL",6e+07,11803254,50648806,"2008FAIL",64935379,12774146,54814990,2,2,67589136,1.04086766013948
"609",609,2008,"tt1013753","Milk","notalk-disagree","notalk","FAIL",2e+07,31841299,57293371,"2008FAIL",21645126,34460447,62006112,2,2,96466559,4.45673353899626
"610",610,2008,"tt1046997","Miracle at St. Anna","men","men","FAIL",4.5e+07,7916887,9110458,"2008FAIL",48701534,8568101,9859851,2,2,18427952,0.378385452909964
"611",611,2008,"tt0981227","Nick and Norah's Infinite Playlist","ok","ok","PASS",1e+07,31487293,33544594,"2008PASS",10822563,34077322,36303849,2,2,70381171,6.50318884722593
"612",612,2008,"tt0410377","Nim's Island","ok","ok","PASS",3.7e+07,48006762,94081683,"2008PASS",40043484,51955621,101820495,2,2,153776116,3.84022818793689
"613",613,2008,"tt0910936","Pineapple Express","men","men","FAIL",2.6e+07,87341380,101549277,"2008FAIL",28138664,94525760,109902346,2,2,204428106,7.26502530468398
"614",614,2008,"tt1226681","Pontypool","nowomen-disagree","nowomen","FAIL",1500000,3865,31916,"2008FAIL",1623384,4183,34541,2,2,38724,0.0238538756079892
"615",615,2008,"tt0368563","Possession","ok","ok","PASS",2.5e+07,10103647,14805812,"2008PASS",27056408,10934736,16023683,2,2,26958419,0.996378344087656
"616",616,2008,"tt0926129","Prom Night","ok","ok","PASS",1.8e+07,43869350,57109687,"2008PASS",19480614,47477881,61807319,2,2,109285200,5.60994638054016
"617",617,2008,"tt0830515","Quantum of Solace","notalk","notalk","FAIL",2.3e+08,169368427,591692078,"2008FAIL",248918952,183300049,640362486,2,2,823662535,3.30895871279419
"618",618,2008,"tt1082868","Quarantine","ok","ok","PASS",1.2e+07,31691811,41291811,"2008PASS",12987076,34298662,44688323,2,2,78986985,6.08196833528964
"619",619,2008,"tt1084950","Rachel Getting Married","ok","ok","PASS",1.2e+07,12796861,13326864,"2008PASS",12987076,13849484,14423083,2,2,28272567,2.17697709630713
"620",620,2008,"tt0959337","Revolutionary Road","ok","ok","PASS",4.5e+07,22911480,79564960,"2008PASS",48701534,24796094,86109680,2,2,110905774,2.27725422365546
"621",621,2008,"tt1032755","RocknRolla","notalk","notalk","FAIL",1.8e+07,5700626,27794339,"2008FAIL",19480614,6169538,30080599,2,2,36250137,1.86083133724635
"622",622,2008,"tt0814314","Seven Pounds","ok","ok","PASS",5.4e+07,69951824,166617328,"2008PASS",58441841,75705803,180322655,2,2,256028458,4.38091021123034
"623",623,2008,"tt1000774","Sex and the City","ok","ok","PASS",57500000,152647258,415247258,"2008PASS",62229738,165203458,449403966,2,2,614607424,9.87642634780175
"624",624,2008,"tt1010048","Slumdog Millionaire","notalk","notalk","FAIL",1.4e+07,141319928,384519665,"2008FAIL",15151588,152944384,416148834,2,2,569093218,37.5599717996556
"625",625,2008,"tt0811080","Speed Racer","ok","ok","PASS",1.2e+08,43945766,93394462,"2008PASS",129870757,47560583,101076746,2,2,148637329,1.14450190661474
"626",626,2008,"tt0942903","Stargate: The Ark of Truth","dubious-disagree","dubious","FAIL",7e+06,NA,NA,"2008FAIL",7575794,NA,NA,2,2,NA,NA
"627",627,2008,"tt0838283","Step Brothers","notalk-disagree","notalk","FAIL",6.5e+07,100468793,128468793,"2008FAIL",70346660,108732985,139036162,2,2,247769147,3.52211671456754
"628",628,2008,"tt0862846","Sunshine Cleaning","ok","ok","PASS",5e+06,12062558,16462558,"2008PASS",5411282,13054780,17816707,2,2,30871487,5.70502276540014
"629",629,2008,"tt0383028","Synecdoche, New York","dubious","dubious","FAIL",2e+07,3083538,4383538,"2008FAIL",21645126,3337178,4744112,2,2,8081290,0.373353797986669
"630",630,2008,"tt0936501","Taken","ok","ok","PASS",2.5e+07,145000989,226941585,"2008PASS",27056408,156928235,245608963,2,2,402537198,14.8777028347591
"631",631,2008,"tt0200465","The Bank Job","ok","ok","PASS",2e+07,30060660,66143005,"2008PASS",21645126,32533339,71583685,2,2,104117024,4.81018331794419
"632",632,2008,"tt0844286","The Brothers Bloom","dubious","dubious","FAIL",2e+07,3531756,5531756,"2008FAIL",21645126,3822265,5986778,2,2,9809043,0.453175601749789
"633",633,2008,"tt0499448","The Chronicles of Narnia: Prince Caspian","ok","ok","PASS",2.25e+08,141621490,419490286,"2008PASS",243507670,153270751,453996009,2,2,607266760,2.49383011220961
"634",634,2008,"tt0421715","The Curious Case of Benjamin Button","dubious-disagree","dubious","FAIL",1.6e+08,127509326,329809326,"2008FAIL",173161010,137997773,356938225,2,2,494935998,2.85824157528303
